Codigo,DESCRICAO,Classificação,Caso
V230,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - condutor traumatizado em acidente não-de-trânsito",Outros,0
V231,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - passageiro traumatizado em acidente não-de-trânsito",Outros,0
V232,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - motociclista não especificado traumatizado em acidente não-de-trânsito",Outros,0
V233,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - pessoa traumatizado ao subir ou descer do veículo",Outros,0
V234,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - condutor traumatizado em um acidente de trânsito",Outros,0
V235,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - passageiro traumatizado em um acidente de trânsito",Outros,0
V239,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - motociclista não especificado traumatizado em um acidente de trânsito",Outros,0
V240,Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - condutor traumatizado em acidente não-de-trânsito,Outros,0
V241,Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - passageiro traumatizado em acidente não-de-trânsito,Outros,0
V242,Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - motociclista não especificado traumatizado em acidente não-de-trânsito,Outros,0
V243,Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - pessoa traumatizado ao subir ou descer do veículo,Outros,0
V244,Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - condutor traumatizado em um acidente de trânsito,Outros,0
V245,Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - passageiro traumatizado em um acidente de trânsito,Outros,0
V249,Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - motociclista não especificado traumatizado em um acidente de trânsito,Outros,0
V250,Motociclista traumatizado em colisão com um trem ou um veículo ferroviário - condutor traumatizado em acidente não-de-trânsito,Outros,0
V251,Motociclista traumatizado em colisão com um trem ou um veículo ferroviário - passageiro traumatizado em acidente não-de-trânsito,Outros,0
V252,Motociclista traumatizado em colisão com um trem ou um veículo ferroviário - motociclista não especificado traumatizado em acidente não-de-trânsito,Outros,0
V253,Motociclista traumatizado em colisão com um trem ou um veículo ferroviário - pessoa traumatizado ao subir ou descer do veículo,Outros,0
V254,Motociclista traumatizado em colisão com um trem ou um veículo ferroviário - condutor traumatizado em um acidente de trânsito,Outros,0
V255,Motociclista traumatizado em colisão com um trem ou um veículo ferroviário - passageiro traumatizado em um acidente de trânsito,Outros,0
V259,Motociclista traumatizado em colisão com um trem ou um veículo ferroviário - motociclista não especificado traumatizado em um acidente de trânsito,Outros,0
V260,Motociclista traumatizado em colisão com outro veículo não-motorizado - condutor traumatizado em acidente não-de-trânsito,Outros,0
V261,Motociclista traumatizado em colisão com outro veículo não-motorizado - passageiro traumatizado em acidente não-de-trânsito,Outros,0
V262,Motociclista traumatizado em colisão com outro veículo não-motorizado - motociclista não especificado traumatizado em acidente não-de-trânsito,Outros,0
V263,Motociclista traumatizado em colisão com outro veículo não-motorizado - pessoa traumatizado ao subir ou descer do veículo,Outros,0
V264,Motociclista traumatizado em colisão com outro veículo não-motorizado - condutor traumatizado em um acidente de trânsito,Outros,0
V265,Motociclista traumatizado em colisão com outro veículo não-motorizado - passageiro traumatizado em um acidente de trânsito,Outros,0
V269,Motociclista traumatizado em colisão com outro veículo não-motorizado - motociclista não especificado traumatizado em um acidente de trânsito,Outros,0
V270,Motociclista traumatizado em colisão com um objeto fixo ou parado - condutor traumatizado em acidente não-de-trânsito,Outros,0
V271,Motociclista traumatizado em colisão com um objeto fixo ou parado - passageiro traumatizado em acidente não-de-trânsito,Outros,0
V272,Motociclista traumatizado em colisão com um objeto fixo ou parado - motociclista não especificado traumatizado em acidente não-de-trânsito,Outros,0
V273,Motociclista traumatizado em colisão com um objeto fixo ou parado - pessoa traumatizado ao subir ou descer do veículo,Outros,0
V274,Motociclista traumatizado em colisão com um objeto fixo ou parado - condutor traumatizado em um acidente de trânsito,Outros,0
V275,Motociclista traumatizado em colisão com um objeto fixo ou parado - passageiro traumatizado em um acidente de trânsito,Outros,0
V279,Motociclista traumatizado em colisão com um objeto fixo ou parado - motociclista não especificado traumatizado em um acidente de trânsito,Outros,0
V280,Motociclista traumatizado em um acidente de transporte sem colisão - condutor traumatizado em acidente não-de-trânsito,Outros,0
V281,Motociclista traumatizado em um acidente de transporte sem colisão - passageiro traumatizado em acidente não-de-trânsito,Outros,0
V282,Motociclista traumatizado em um acidente de transporte sem colisão - motociclista não especificado traumatizado em acidente não-de-trânsito,Outros,0
V283,Motociclista traumatizado em um acidente de transporte sem colisão - pessoa traumatizado ao subir ou descer do veículo,Outros,0
V284,Motociclista traumatizado em um acidente de transporte sem colisão - condutor traumatizado em um acidente de trânsito,Outros,0
V285,Motociclista traumatizado em um acidente de transporte sem colisão - passageiro traumatizado em um acidente de trânsito,Outros,0
V289,Motociclista traumatizado em um acidente de transporte sem colisão - motociclista não especificado traumatizado em um acidente de trânsito,Outros,0
V290,"Condutor traumatizado em colisão com outros veículos e com veículos não especificados, a motor, em um acidente não-de-trânsito",Outros,0
V291,"Passageiro traumatizado em colisão com outros veículos com veículos não especificados, a motor, em um acidente não-de-trânsito",Outros,0
V292,"Motociclista não especificado traumatizado em colisão com outros veículos e com veículos não especificados, a motor, em um acidente não-de-trânsito",Outros,0
V293,"Motociclista [qualquer] traumatizado em um acidente não especificado, não-de-trânsito",Outros,0
V294,"Condutor traumatizado em colisão com outros veículos e com veículos não especificados, a motor, em um acidente de trânsito",Outros,0
V295,"Passageiro traumatizado em colisão com outros veículos e com veículos não especificados, a motor, em um acidente de trânsito",Outros,0
V296,"Motociclista não especificado traumatizado em colisão com outros veículos e com veículos não especificados, a motor em um acidente de trânsito",Outros,0
V298,Motociclista [qualquer] traumatizado em outros acidentes de transporte especificados,Outros,0
V299,Motociclista [qualquer] traumatizado em um acidente de trânsito não especificado,Outros,0
V300,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal - condutor traumatizado em acidente não-de-trânsito,Outros,0
V301,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal - passageiro traumatizado em acidente não-de-trânsito,Outros,0
V302,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal - pessoa viajando no exterior do veículo traumatizada em um acidente não-de-trânsito,Outros,0
V303,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal - ocupante não especificado de um triciclo motorizado traumatizado em acidente não-de-trânsito,Outros,0
V304,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal - pessoa traumatizada ao subir ou descer do veículo,Outros,0
V305,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal - condutor traumatizado em um acidente de trânsito,Outros,0
V306,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal - passageiro traumatizado em um acidente de trânsito,Outros,0
V307,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal - pessoa viajando no exterior do veículo traumatizada em um acidente de trânsito,Outros,0
V309,Ocupante de um triciclo motorizado traumatizado em colisão com um pedestre ou um animal - ocupante não especificado de um triciclo motorizado traumatizado em um acidente de trânsito,Outros,0
V310,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal - condutor traumatizado em acidente não-de-trânsito,Outros,0
V311,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal - passageiro traumatizado em acidente não-de-trânsito,Outros,0
V312,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal - pessoa viajando no exterior do veículo traumatizada em um acidente não-de-trânsito,Outros,0
V313,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal - ocupante não especificado de um triciclo motorizado traumatizado em acidente não-de-trânsito,Outros,0
V314,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal - pessoa traumatizada ao subir ou descer do veículo,Outros,0
V315,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal - condutor traumatizado em um acidente de trânsito,Outros,0
V316,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal - passageiro traumatizado em um acidente de trânsito,Outros,0
V317,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal - pessoa viajando no exterior do veículo traumatizada em um acidente de trânsito,Outros,0
V319,Ocupante de um triciclo motorizado traumatizado em colisão com um veículo a pedal - ocupante não especificado de um triciclo motorizado traumatizado em um acidente de trânsito,Outros,0
V320,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas ou três rodas - condutor traumatizado em acidente não-de-trânsito,Outros,0
V321,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas ou três rodas - passageiro traumatizado em acidente não-de-trânsito,Outros,0
V322,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas ou três rodas - pessoa viajando no exterior do veículo traumatizada em um acidente não-de-trânsito,Outros,0
V323,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas ou três rodas - ocupante não especificado de um triciclo motorizado traumatizado em acidente não-de-trânsito,Outros,0
V324,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas ou três rodas - pessoa traumatizada ao subir ou descer do veículo,Outros,0
V325,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas ou três rodas - condutor traumatizado em um acidente de trânsito,Outros,0
V326,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas ou três rodas - passageiro traumatizado em um acidente de trânsito,Outros,0
V327,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas ou três rodas - pessoa viajando no exterior do veículo traumatizada em um acidente de trânsito,Outros,0
V329,Ocupante de um triciclo motorizado traumatizado em colisão com outro veículo a motor de duas ou três rodas - ocupante não especificado de um triciclo motorizado traumatizado em um acidente de trânsito,Outros,0
